hour,updated_type,updated_subtype,lat_long_bin,count
23:00,Traffic Jam,Stand Still Traffic,"(41.71, -87.59)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.71, -87.56)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.72, -87.67)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.72, -87.66)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.72, -87.64)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.72, -87.63)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.72, -87.62)",17
23:00,Traffic Jam,Stand Still Traffic,"(41.72, -87.59)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.72, -87.58)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.73, -87.66)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.73, -87.62)",28
23:00,Traffic Jam,Stand Still Traffic,"(41.73, -87.59)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.74, -87.74)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.74, -87.72)",8
23:00,Traffic Jam,Stand Still Traffic,"(41.74, -87.71)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.74, -87.67)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.74, -87.63)",16
23:00,Traffic Jam,Stand Still Traffic,"(41.74, -87.62)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.74, -87.61)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.72)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.71)",13
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.7)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.67)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.66)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.65)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.64)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.63)",17
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.62)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.75, -87.59)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.76, -87.8)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.76, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.76, -87.69)",8
23:00,Traffic Jam,Stand Still Traffic,"(41.76, -87.68)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.76, -87.67)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.76, -87.63)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.76, -87.57)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.74)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.73)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.72)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.7)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.68)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.64)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.63)",35
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.62)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.61)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.59)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.58)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.77, -87.56)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.8)",14
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.79)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.77)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.76)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.75)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.74)",12
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.73)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.7)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.69)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.68)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.67)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.66)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.65)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.64)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.63)",30
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.62)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.61)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.59)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.58)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.78, -87.57)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.8)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.79)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.78)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.77)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.76)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.74)",18
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.73)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.72)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.71)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.7)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.63)",39
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.61)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.6)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.59)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.79, -87.58)",10
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.8)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.76)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.74)",15
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.72)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.68)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.63)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.62)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.59)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.8, -87.58)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.76)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.75)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.74)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.72)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.71)",10
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.7)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.68)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.67)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.66)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.65)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.63)",28
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.59)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.81, -87.58)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.75)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.74)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.73)",18
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.72)",25
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.7)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.69)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.68)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.67)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.64)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.63)",23
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.62)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.61)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.82, -87.6)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.72)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.71)",23
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.7)",31
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.69)",18
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.68)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.67)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.64)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.63)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.61)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.83, -87.6)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.73)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.72)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.7)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.69)",8
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.68)",47
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.67)",46
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.66)",36
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.65)",20
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.64)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.63)",40
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.62)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.84, -87.61)",8
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.73)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.7)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.69)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.68)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.67)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.66)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.65)",76
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.64)",95
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.63)",50
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.62)",36
23:00,Traffic Jam,Stand Still Traffic,"(41.85, -87.61)",14
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.71)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.7)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.69)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.68)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.67)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.65)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.64)",95
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.63)",13
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.62)",44
23:00,Traffic Jam,Stand Still Traffic,"(41.86, -87.61)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.78)",12
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.77)",64
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.76)",53
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.75)",42
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.74)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.73)",36
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.72)",46
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.71)",32
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.7)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.69)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.68)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.67)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.66)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.65)",78
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.64)",135
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.63)",44
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.62)",140
23:00,Traffic Jam,Stand Still Traffic,"(41.87, -87.61)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.75)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.74)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.73)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.71)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.7)",30
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.69)",31
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.68)",33
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.67)",66
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.66)",49
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.65)",470
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.64)",82
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.63)",57
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.62)",146
23:00,Traffic Jam,Stand Still Traffic,"(41.88, -87.61)",19
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.77)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.76)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.75)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.71)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.7)",18
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.69)",12
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.68)",14
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.67)",20
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.66)",104
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.65)",382
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.64)",189
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.63)",105
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.62)",120
23:00,Traffic Jam,Stand Still Traffic,"(41.89, -87.61)",187
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.77)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.75)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.74)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.73)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.72)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.71)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.7)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.69)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.68)",12
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.67)",37
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.66)",326
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.65)",137
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.64)",70
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.63)",64
23:00,Traffic Jam,Stand Still Traffic,"(41.9, -87.62)",174
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.79)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.78)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.76)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.75)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.74)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.73)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.69)",33
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.68)",34
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.67)",67
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.66)",106
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.65)",110
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.64)",16
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.63)",111
23:00,Traffic Jam,Stand Still Traffic,"(41.91, -87.62)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.81)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.8)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.79)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.78)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.77)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.76)",11
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.75)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.73)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.72)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.71)",10
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.7)",26
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.69)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.68)",86
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.67)",167
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.66)",109
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.65)",25
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.64)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.92, -87.63)",34
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.81)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.8)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.79)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.78)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.77)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.76)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.75)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.74)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.73)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.72)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.71)",39
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.7)",106
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.69)",114
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.68)",69
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.67)",86
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.66)",39
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.65)",55
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.64)",56
23:00,Traffic Jam,Stand Still Traffic,"(41.93, -87.63)",56
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.84)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.83)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.81)",10
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.8)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.79)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.78)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.77)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.76)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.75)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.74)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.73)",12
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.72)",42
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.71)",105
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.7)",71
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.69)",27
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.68)",19
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.67)",45
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.66)",13
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.65)",40
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.64)",82
23:00,Traffic Jam,Stand Still Traffic,"(41.94, -87.63)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.85)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.84)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.81)",8
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.8)",12
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.79)",19
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.78)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.77)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.76)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.75)",18
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.74)",49
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.73)",116
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.72)",77
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.71)",55
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.7)",22
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.69)",22
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.68)",41
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.67)",32
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.66)",28
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.65)",39
23:00,Traffic Jam,Stand Still Traffic,"(41.95, -87.64)",42
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.88)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.84)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.8)",6
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.79)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.78)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.77)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.76)",7
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.75)",122
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.74)",142
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.73)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.72)",10
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.71)",22
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.7)",10
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.69)",28
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.68)",11
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.67)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.66)",18
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.65)",68
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.64)",11
23:00,Traffic Jam,Stand Still Traffic,"(41.96, -87.63)",1
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.89)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.82)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.81)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.79)",18
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.78)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.77)",163
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.76)",197
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.75)",142
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.74)",26
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.73)",29
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.72)",9
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.71)",33
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.7)",11
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.69)",36
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.68)",11
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.67)",25
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.66)",8
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.65)",36
23:00,Traffic Jam,Stand Still Traffic,"(41.97, -87.64)",5
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.91)",3
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.9)",23
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.89)",22
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.88)",14
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.85)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.84)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.83)",55
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.82)",80
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.81)",94
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.8)",86
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.79)",121
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.78)",191
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.77)",95
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.76)",80
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.75)",234
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.74)",2
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.73)",17
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.72)",30
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.71)",35
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.7)",10
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.69)",44
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.68)",11
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.67)",13
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.66)",78
23:00,Traffic Jam,Stand Still Traffic,"(41.98, -87.65)",38
23:00,Traffic Jam,Stand Still Traffic,"(41.99, -87.88)",4
23:00,Traffic Jam,Stand Still Traffic,"(41.99, -87.81)",8
23:00,Traffic Jam,Stand Still Traffic,"(41.99, -87.79)",14
23:00,Traffic Jam,Stand Still Traffic,"(41.99, -87.78)",1
